350	35
2	158	15.56
2	159	25.07
2	160	43.98
2	161	21.28
2	162	24.29
2	163	18.46
2	164	14.55
2	165	35.99
2	166	10.04
2	167	10.79
2	168	15.27
2	169	15.67
2	170	10.58
2	171	25.15
2	172	18.21
2	173	15.69
2	174	10.37
2	175	19.55
2	176	7.98
2	177	33.58
2	178	39.99
2	179	14.17
2	180	7.97
2	181	19.04
2	182	18.39
2	183	8.13
2	184	5.68
2	185	13.18
2	186	32.81
2	187	7.27
2	188	7.52
2	189	15.19
2	190	20.66
2	191	24.53
2	192	31.06
2	193	20.54
2	194	20.45
2	195	30.63
2	196	10.69
2	197	15.33
2	198	28.84
2	199	21.31
2	200	19.68
2	201	28.82
2	202	26.18
2	203	21.89
2	204	12.61
2	205	28.2
2	206	10.41
2	207	17.66
2	208	17.95
2	209	8.2
2	210	11.85
2	211	5.45
2	212	15.38
2	213	14.3
2	214	16.52
2	215	17.65
2	216	9.66
2	217	15.42
2	218	19.49
2	219	8.62
2	220	11.7
2	221	15.77
2	222	8.71
2	223	30.3
2	224	20.53
2	225	24.77
2	226	23.13
2	227	8.78
2	228	21.04
2	229	23.71
2	230	36.29
2	231	23.52
2	232	10.39
2	233	12.22
2	234	9.69
2	235	6.17
2	236	16.95
2	237	9.82
2	238	15.98
2	239	16.21
2	240	9.44
2	241	21.82
2	242	35.4
2	243	22.5
2	244	35.04
2	245	17.37
2	246	6.02
2	247	17.31
2	248	21.09
2	249	5.61
2	250	26.98
2	251	23.95
2	252	13.22
2	253	11.06
2	254	20.58
2	255	10.84
2	256	6.23
2	257	20.66
2	258	24.31
2	259	22.91
2	260	14.65
2	261	18.69
2	262	6.11
2	263	31.63
2	264	8.09
2	265	25.02
2	266	12.92
2	267	7.69
2	268	29.36
2	269	12.73
2	270	34.3
2	271	18.91
2	272	11.4
2	273	5.6
2	274	19.3
2	275	11.45
2	276	13.59
2	277	16.69
2	278	13.94
2	279	37.65
2	280	22.44
2	281	7.91
2	282	13.61
2	283	23.25
2	284	6.12
2	285	9.54
2	286	26.89
2	287	7.1
2	288	17.05
2	289	32.67
2	290	18.45
2	291	15.32
2	292	22.54
2	293	13.5
2	294	11.22
2	295	9.31
2	296	13.07
2	297	27.55
2	298	6.05
2	299	6.49
2	300	9.55
2	301	25.73
2	302	23.01
2	303	10.48
2	304	26.2
2	305	10.51
2	306	10.24
2	307	22.88
2	308	7.34
2	309	8.02
2	310	6.51
2	311	14.07
2	312	18.14
2	313	27.93
2	314	12.2
2	315	24.97
2	316	13.5
2	317	28.12
2	318	33.92
2	319	39.01
2	320	11.92
2	321	10.42
2	322	14.15
2	323	5.92
2	324	41.44
2	325	12.39
2	326	6.31
2	327	8.66
2	328	6.8
2	329	8.35
2	330	14.16
2	331	7.18
2	332	18.99
2	333	32.33
2	334	12.23
2	335	9.45
2	336	34.08
2	337	24.64
2	338	7.69
2	339	22.46
2	340	41.63
2	341	34.09
2	342	37.22
2	343	27.99
2	344	19.63
2	345	12.07
2	346	26.91
2	347	22.14
2	348	23.37
2	349	38.73
2	350	35.52
3	1	56.79
3	2	19.27
3	3	0
3	4	28.55
3	5	19.96
3	6	26.84
3	7	36.53
3	8	57.37
3	9	30.25
3	10	21.59
3	11	17.16
3	12	11.61
3	13	27.44
3	14	16.55
3	15	57.42
3	16	17.93
3	17	47.69
3	18	28.56
3	19	26.07
3	20	25.63
3	21	22.22
3	22	38.09
3	23	28.3
3	24	31.56
3	25	24.62
3	26	46.06
3	27	64.66
3	28	27.19
3	29	8.29
3	30	15.81
3	31	9.17
3	32	32.04
3	33	25.4
3	34	9.81
3	35	26.02
3	36	25.56
3	37	50.96
3	38	10.49
3	39	18.06
3	40	20.71
3	41	31.88
3	42	24.03
3	43	54.49
3	44	10.55
3	45	14.74
3	46	24.15
3	47	56.41
3	48	34.65
3	49	8.3
3	50	32.19
3	51	16.46
3	52	10.92
3	53	22.01
3	54	50.71
3	55	14.91
3	56	46.25
3	57	25.89
3	58	24.91
3	59	23.29
3	60	20.58
3	61	35.73
3	62	23.83
3	63	14.66
3	64	20.56
3	65	21.76
3	66	60.65
3	67	10.42
3	68	15.35
3	69	13.09
3	70	6.64
3	71	63.75
3	72	15.28
3	73	18.56
3	74	32.48
3	75	8.55
3	76	33.49
3	77	42.96
3	78	40.81
3	79	25.63
3	80	18.84
3	81	24.63
3	82	21.84
3	83	14.3
3	84	38.32
3	85	16.7
3	86	27.13
3	87	39.83
3	88	62.77
3	89	11.2
3	90	26.35
3	91	27.58
3	92	50.11
3	93	10.38
3	94	16.69
3	95	28.95
3	96	21
3	97	32.43
3	98	14.76
3	99	16.96
3	100	10.09
3	101	17
3	102	13.75
3	103	28.45
3	104	18.51
3	105	13.91
3	106	11.32
3	107	52
3	108	29.17
3	109	45.32
3	110	12.53
3	111	12.78
3	112	11.65
3	113	23.62
3	114	52.63
3	115	30.64
3	116	11.71
3	117	55.19
3	118	17.28
3	119	26.24
3	120	8.32
3	121	10.54
3	122	11.29
3	123	16.15
3	124	35.98
3	125	53.14
3	126	20.63
3	127	13.91
3	128	10.91
3	129	11.14
3	130	35.82
3	131	28.5
3	132	19.82
3	133	30.79
3	134	55.57
3	135	37.87
3	136	23.62
3	137	27.27
3	138	15.57
3	139	53.27
3	140	21.97
3	141	56.6
3	142	44.23
3	143	17.43
3	144	27.24
3	145	23.02
3	146	56.15
3	147	7.5
3	148	42.59
3	149	15.1
3	150	15.08
3	151	15.8
3	152	12.84
3	153	31.59
3	154	34.06
3	155	23.29
3	156	14.52
3	157	27.04
3	158	18.63
3	159	15.93
3	160	60.22
3	161	25.98
3	162	39.2
3	163	22.1
3	164	26.35
3	165	52.3
3	166	25.89
3	167	13.48
3	168	10.94
3	169	32.78
3	170	18.66
3	171	13.14
3	172	9.94
3	173	31.61
3	174	24.04
3	175	35.38
3	176	21.65
3	177	18.74
3	178	26.31
3	179	22.38
3	180	16.94
3	181	35.13
3	182	11.7
3	183	14.19
3	184	19.8
3	185	30.19
3	186	34.62
3	187	19.78
3	188	18.01
3	189	7.07
3	190	7.42
3	191	12.39
3	192	46.88
3	193	16.1
3	194	12.97
3	195	16.7
3	196	26.09
3	197	11.45
3	198	28.94
3	199	38.43
3	200	36.48
3	201	44.83
3	202	29.75
3	203	37.65
3	204	27.97
3	205	29.74
3	206	13.81
3	207	11.57
3	208	14.93
3	209	20.42
3	210	13.75
3	211	15.71
3	212	11.63
3	213	13.12
3	214	33.2
3	215	33.28
3	216	16.23
3	217	9.67
3	218	23.52
3	219	23.9
3	220	9.62
3	221	19.9
3	222	14.8
3	223	18.84
3	224	37.18
3	225	14.38
3	226	38.74
3	227	18.31
3	228	29.03
3	229	40.14
3	230	52.46
3	231	39.5
3	232	23.07
3	233	12.15
3	234	26.19
3	235	22.5
3	236	32.83
3	237	26.38
3	238	11.2
3	239	32.63
3	240	14.23
3	241	34.74
3	242	49.9
3	243	35.75
3	244	19.15
3	245	32.71
3	246	23.53
3	247	32.2
3	248	38.37
3	249	22.36
3	250	41.9
3	251	40.29
3	252	13.55
3	253	12.63
3	254	8.76
3	255	23.7
3	256	19.02
3	257	30.15
3	258	9.55
3	259	14.92
3	260	12.85
3	261	9.88
3	262	18.52
3	263	39.35
3	264	20.94
3	265	13.26
3	266	28.79
3	267	15.92
3	268	17.82
3	269	28.39
3	270	21.06
3	271	11.23
3	272	14.6
3	273	20.57
3	274	34.47
3	275	27.17
3	276	11.06
3	277	8.66
3	278	17.82
3	279	54.19
3	280	16.18
3	281	20.73
3	282	29.62
3	283	37.37
3	284	16.84
3	285	25.14
3	286	13.1
3	287	18.92
3	288	11.09
3	289	18.3
3	290	35.5
3	291	31.13
3	292	18.62
3	293	29.54
3	294	27.3
3	295	14.44
3	296	29.3
3	297	14.59
3	298	20.47
3	299	15.5
3	300	16.39
3	301	41.6
3	302	16.06
3	303	23.9
3	304	15.28
3	305	26.78
3	306	18.6
3	307	10.19
3	308	19.11
3	309	24.58
3	310	19.12
3	311	14.45
3	312	35.55
3	313	41.31
3	314	27.64
3	315	41.03
3	316	9.13
3	317	13.9
3	318	21.11
3	319	54.29
3	320	29.22
3	321	26.59
3	322	30.31
3	323	16.77
3	324	55.57
3	325	14.39
3	326	19.92
3	327	16.9
3	328	18.89
3	329	19.91
3	330	21.86
3	331	16.53
3	332	11.59
3	333	16.96
3	334	28.66
3	335	17.69
3	336	49.07
3	337	12.63
3	338	17.51
3	339	15.61
3	340	28.07
3	341	46.03
3	342	23.84
3	343	14.73
3	344	35.77
3	345	13.73
3	346	16.79
3	347	38.32
3	348	11.85
3	349	54.67
3	350	51.31
4	1	29.96
4	2	12.31
4	3	28.55
4	4	0
4	5	11.76
4	6	6.45
4	7	11.61
4	8	32.15
4	9	6.6
4	10	11.69
4	11	36.17
4	12	18.47
4	13	6.72
4	14	14.98
4	15	32.95
4	16	12.95
4	17	20.42
4	18	3.98
4	19	6.38
4	20	7.83
4	21	12.17
4	22	14.34
4	23	19.35
4	24	7.3
4	25	8.4
4	26	19.95
4	27	38.55
4	28	7
4	29	31.38
4	30	35.45
4	31	28.61
4	32	33.66
4	33	8.78
4	34	22.16
4	35	9.09
4	36	5.39
4	37	26.97
4	38	21.91
4	39	17.61
4	40	12.14
4	41	6.92
4	42	8.78
4	43	27.08
4	44	35.69
4	45	17.1
4	46	5.71
4	47	29.86
4	48	8.75
4	49	23.23
4	50	5.8
4	51	37.06
4	52	30.42
4	53	9.86
4	54	25.66
4	55	34.13
4	56	20.88
4	57	10.21
4	58	7.04
4	59	8.93
4	60	11.75
4	61	10.65
4	62	7.74
4	63	37.79
4	64	25.4
4	65	9.2
4	66	33.49
4	67	29.18
4	68	15.68
4	69	25.3
4	70	25.36
4	71	37.15
4	72	16.48
4	73	14.92
4	74	6.14
4	75	27.05
4	76	8.53
4	77	16.42
4	78	13.72
4	79	11.63
4	80	13.6
4	81	10.07
4	82	9.11
4	83	16.11
4	84	11.4
4	85	35.76
4	86	6.78
4	87	12.31
4	88	35.53
4	89	36.63
4	90	8.67
4	91	7.27
4	92	23.27
4	93	30.94
4	94	15.97
4	95	17.73
4	96	44.81
4	97	6.95
4	98	29.21
4	99	40.8
4	100	30.08
4	101	16.31
4	102	21.66
4	103	5.47
4	104	18.29
4	105	40.48
4	106	22.99
4	107	26
4	108	4.58
4	109	20.94
4	110	26.73
4	111	19.21
4	112	19.59
4	113	7.9
4	114	26.87
4	115	5.78
4	116	26.19
4	117	28
4	118	13.28
4	119	48.68
4	120	25.74
4	121	24.22
4	122	34.44
4	123	24.36
4	124	14.04
4	125	27.77
4	126	11.97
4	127	19.01
4	128	20.18
4	129	31.17
4	130	9.85
4	131	10.12
4	132	11.54
4	133	5.82
4	134	30.57
4	135	12.8
4	136	12.62
4	137	6.52
4	138	18.38
4	139	27.37
4	140	10.71
4	141	29.85
4	142	22.04
4	143	18.57
4	144	12.08
4	145	29.87
4	146	28.99
4	147	30.56
4	148	18.33
4	149	17.91
4	150	16.54
4	151	16.8
4	152	23.34
4	153	7.05
4	154	12.25
4	155	7.83
4	156	28.41
4	157	7.85
4	158	18.66
4	159	34.77
4	160	34.26
4	161	19.98
4	162	13.54
4	163	21.34
4	164	9.16
4	165	25.4
4	166	8.08
4	167	19.49
4	168	24.51
4	169	7.35
4	170	18.3
4	171	34.42
4	172	27.71
4	173	5.71
4	174	9.31
4	175	10.15
4	176	9.18
4	177	43.67
4	178	50.48
4	179	13.9
4	180	15.52
4	181	8.79
4	182	28.44
4	183	16.11
4	184	11.36
4	185	4.97
4	186	31.46
4	187	11.56
4	188	12.39
4	189	24.47
4	190	29.47
4	191	33.5
4	192	20.39
4	193	30.26
4	194	30.81
4	195	40.89
4	196	6.49
4	197	24.68
4	198	30.32
4	199	11.2
4	200	10.07
4	201	18.8
4	202	23.39
4	203	12.81
4	204	6.47
4	205	28.78
4	206	19.14
4	207	26.73
4	208	25.92
4	209	12.57
4	210	19.01
4	211	14.12
4	212	24.45
4	213	21.45
4	214	6.87
4	215	9.63
4	216	15.08
4	217	22.64
4	218	18.21
4	219	8.23
4	220	21.37
4	221	20.28
4	222	15.59
4	223	40.41
4	224	10.68
4	225	34.45
4	226	13.52
4	227	11.79
4	228	18.71
4	229	13.99
4	230	25.86
4	231	13.79
4	232	14.44
4	233	21.8
4	234	8.33
4	235	9.4
4	236	6.6
4	237	8.81
4	238	25.87
4	239	6.26
4	240	17.16
4	241	14.78
4	242	23.95
4	243	15.15
4	244	44.87
4	245	8.76
4	246	7.93
4	247	9.25
4	248	11.4
4	249	10.11
4	250	17.65
4	251	14.35
4	252	22.61
4	253	18.7
4	254	27.21
4	255	9.43
4	256	10.9
4	257	14.7
4	258	33.7
4	259	29.43
4	260	23.84
4	261	27.48
4	262	13.42
4	263	25.86
4	264	9.75
4	265	32.35
4	266	6.82
4	267	16.41
4	268	39.05
4	269	5.36
4	270	44.14
4	271	25.69
4	272	18.38
4	273	10.81
4	274	8.55
4	275	7.97
4	276	23.91
4	277	25.87
4	278	17.98
4	279	26.95
4	280	27.51
4	281	13.45
4	282	7.92
4	283	15.28
4	284	14.31
4	285	8.2
4	286	37.44
4	287	14.81
4	288	24.5
4	289	42.64
4	290	8.52
4	291	5.96
4	292	26.86
4	293	7.9
4	294	3.56
4	295	17.36
4	296	4.87
4	297	37.48
4	298	13.43
4	299	15.01
4	300	18.19
4	301	14.42
4	302	33.53
4	303	13.11
4	304	36.87
4	305	5.98
4	306	18.29
4	307	33.28
4	308	12.53
4	309	6.07
4	310	14.23
4	311	21.24
4	312	9.13
4	313	17.81
4	314	8.5
4	315	14.54
4	316	23.1
4	317	38.38
4	318	43.9
4	319	29.1
4	320	4.27
4	321	8.98
4	322	5.98
4	323	14.42
4	324	31
4	325	19.73
4	326	13.21
4	327	14.12
4	328	11.57
4	329	10.54
4	330	13.3
4	331	13.84
4	332	27.96
4	333	42.16
4	334	9.79
4	335	15.45
4	336	24.33
4	337	34.45
4	338	16.13
4	339	32.22
4	340	51.7
4	341	25.25
4	342	47.43
4	343	38.22
4	344	9.63
4	345	21.49
4	346	36.44
4	347	11.53
4	348	33.41
4	349	28.1
4	350	24.61
5	1	39.29
5	2	5.72
5	3	19.96
5	4	11.76
5	5	0
5	6	9.51
5	7	20.72
5	8	41.55
5	9	12.94
5	10	4.25
5	11	26.22
5	12	10.4
5	13	8.28
5	14	6.16
5	15	41.93
5	16	7.52
5	17	29.28
5	18	11.96
5	19	8.17
5	20	7.37
5	21	5.12
5	22	24.54
5	23	23.89
5	24	12.2
5	25	5.36
5	26	30.37
5	27	48.01
5	28	7.81
5	29	23.95
5	30	25.91
5	31	19.13
5	32	34.74
5	33	6.02
5	34	14.54
5	35	13.61
5	36	8.05
5	37	36.76
5	38	12.67
5	39	14.78
5	40	12.66
5	41	13.72
5	42	8.71
5	43	36.43
5	44	27.23
5	45	8.71
5	46	9.11
5	47	39.99
5	48	17.76
5	49	14.57
5	50	13.71
5	51	26.99
5	52	20.39
5	53	5.89
5	54	35.25
5	55	24.41
5	56	29.99
5	57	8.54
5	58	7.2
5	59	4.95
5	60	6.17
5	61	18.03
5	62	6.19
5	63	28.71
5	64	23.07
5	65	4.56
5	66	42.84
5	67	21.18
5	68	5.48
5	69	17.18
5	70	17.29
5	71	46.84
5	72	6.83
5	73	4.66
5	74	15.2
5	75	18.85
5	76	14.52
5	77	25.12
5	78	22.37
5	79	7.26
5	80	7.99
5	81	5
5	82	5.54
5	83	8.17
5	84	20.32
5	85	26.17
5	86	7.77
5	87	21.58
5	88	45.34
5	89	27.76
5	90	7.26
5	91	12.44
5	92	33.39
5	93	21.11
5	94	7.65
5	95	22.36
5	96	34.64
5	97	14.42
5	98	18.75
5	99	31.28
5	100	19.96
5	101	8.14
5	102	16.72
5	103	11.4
5	104	9.02
5	105	31.92
5	106	17.95
5	107	35.5
5	108	12.33
5	109	31.43
5	110	20.8
5	111	11.87
5	112	10.06
5	113	5.07
5	114	36.67
5	115	12.24
5	116	21.86
5	117	37.38
5	118	7.28
5	119	39.07
5	120	16.14
5	121	14.01
5	122	24.55
5	123	14.21
5	124	22.68
5	125	37.79
5	126	4.16
5	127	10.97
5	128	11.18
5	129	22.22
5	130	16.91
5	131	15.25
5	132	1.66
5	133	12.79
5	134	40.01
5	135	23.12
5	136	13.77
5	137	8.17
5	138	14.88
5	139	36.08
5	140	3.35
5	141	39.71
5	142	30.48
5	143	17.19
5	144	9.17
5	145	28.3
5	146	39.05
5	147	21.24
5	148	27.45
5	149	10.89
5	150	6.63
5	151	8.21
5	152	12.88
5	153	15.2
5	154	21.08
5	155	9.33
5	156	17.89
5	157	14.51
5	158	18.1
5	159	24.97
5	160	43.51
5	161	22.75
5	162	23.52
5	163	20.83
5	164	15.59
5	165	35.52
5	166	7.01
5	167	9.42
5	168	14.75
5	169	14.3
5	170	9.47
5	171	25.83
5	172	18.06
5	173	14.22
5	174	7.84
5	175	18.64
5	176	5.35
5	177	34.57
5	178	40.7
5	179	14.14
5	180	6.5
5	181	17.3
5	182	18.2
5	183	8.01
5	184	2.18
5	185	12.07
5	186	34.75
5	187	5.11
5	188	9.63
5	189	15.37
5	190	22.54
5	191	25.97
5	192	30.22
5	193	20.06
5	194	21.01
5	195	30.8
5	196	8.42
5	197	14.73
5	198	31.51
5	199	19.88
5	200	18.68
5	201	27.6
5	202	27.43
5	203	20.37
5	204	10.83
5	205	30.1
5	206	9.91
5	207	17.41
5	208	20.86
5	209	7.11
5	210	13.75
5	211	5.69
5	212	15.71
5	213	15.4
5	214	15.42
5	215	17.67
5	216	9.47
5	217	16.18
5	218	20.47
5	219	6.63
5	220	12.49
5	221	18.84
5	222	10.06
5	223	31.17
5	224	20.21
5	225	25.5
5	226	21.77
5	227	9.06
5	228	22.57
5	229	22.33
5	230	35.56
5	231	23.48
5	232	7.04
5	233	12.2
5	234	7.34
5	235	4.09
5	236	15.63
5	237	6.93
5	238	16.79
5	239	14.5
5	240	8.59
5	241	23.3
5	242	34.81
5	243	22.73
5	244	35.45
5	245	16.36
5	246	6.06
5	247	17.65
5	248	19.49
5	249	3.51
5	250	26.6
5	251	23.21
5	252	12.86
5	253	12.34
5	254	21.32
5	255	12.28
5	256	4.11
5	257	20.74
5	258	25.72
5	259	25.13
5	260	14.29
5	261	18.63
5	262	4.3
5	263	32.76
5	264	6.31
5	265	26.65
5	266	11.26
5	267	6.71
5	268	30.04
5	269	10.45
5	270	34.8
5	271	19.79
5	272	13.32
5	273	3.7
5	274	18.29
5	275	9.06
5	276	13.54
5	277	17.12
5	278	16.2
5	279	36.57
5	280	23.15
5	281	5
5	282	10.89
5	283	23.72
5	284	5.25
5	285	6.41
5	286	27.71
5	287	4.74
5	288	16.91
5	289	32.78
5	290	16.62
5	291	13.88
5	292	24.18
5	293	10.51
5	294	10.09
5	295	8.24
5	296	10.95
5	297	28.3
5	298	5.38
5	299	5.93
5	300	9.72
5	301	24.76
5	302	24.05
5	303	6.64
5	304	27.02
5	305	8.86
5	306	7.98
5	307	23.93
5	308	6.82
5	309	7.14
5	310	4.33
5	311	16.31
5	312	17.34
5	313	27.75
5	314	8.9
5	315	23.18
5	316	14.34
5	317	29.87
5	318	33.87
5	319	38.31
5	320	11.23
5	321	7.03
5	322	11.92
5	323	7.48
5	324	40.7
5	325	11.12
5	326	4.71
5	327	7.56
5	328	8.67
5	329	9.98
5	330	15.43
5	331	8.4
5	332	18.72
5	333	33.56
5	334	9.67
5	335	7.26
5	336	32.87
5	337	25.43
5	338	8.38
5	339	22.35
5	340	41.99
5	341	34.61
5	342	37.6
5	343	29.56
5	344	18.54
5	345	12.28
5	346	26.94
5	347	21.75
5	348	23.32
5	349	38.11
5	350	35.02
6	1	31
6	2	11.03
6	3	26.84
