350	35
1	179	12.64
1	180	12.54
1	181	14.81
1	182	16.86
1	183	23.55
1	184	5.69
1	185	34.82
1	186	18.25
1	187	23.72
1	188	17.32
1	189	43.57
1	190	10.72
1	191	10.41
1	192	19.26
1	193	11.1
1	194	16.8
1	195	19.19
1	196	26.02
1	197	18.98
1	198	11.28
1	199	31.97
1	200	16.01
1	201	18.34
1	202	19.64
1	203	19.42
1	204	20.86
1	205	14.98
1	206	15.93
1	207	25.39
1	208	14.41
1	209	20.5
1	210	18.51
1	211	21.79
1	212	23.1
1	213	31.64
1	214	28.57
1	215	14.18
1	216	19.4
1	217	17.45
1	218	36.56
1	219	19.12
1	220	16.41
1	221	18.42
1	222	32.79
1	223	9.57
1	224	20.73
1	225	20.3
1	226	32.07
1	227	16.78
1	228	46.74
1	229	16.05
1	230	13.4
1	231	19.17
1	232	20.4
1	233	18.61
1	234	16.72
1	235	13.92
1	236	44.34
1	237	16.87
1	238	31.61
1	239	21.68
1	240	16.92
1	241	20.29
1	242	38.32
1	243	22.97
1	244	30.64
1	245	21.5
1	246	18.28
1	247	18.11
1	248	40.03
1	249	26.76
1	250	14.34
1	251	16.21
1	252	22.8
1	253	7.21
1	254	16.2
1	255	17.12
1	256	24.3
1	257	14.07
1	258	15.55
1	259	8.86
1	260	17.09
1	261	15.58
1	262	19.06
1	263	43.53
1	264	24.04
1	265	19.68
1	266	24.62
1	267	18.54
1	268	14.1
1	269	11.17
1	270	18.78
1	271	20.77
1	272	18.01
1	273	24.36
1	274	31.31
1	275	23.6
1	276	12.91
1	277	17.9
1	278	23.91
1	279	12.62
1	280	24.17
1	281	17.6
1	282	19.85
1	283	20.28
1	284	18.99
1	285	12.55
1	286	19.24
1	287	27.92
1	288	22.29
1	289	23.1
1	290	41.35
1	291	18.13
1	292	28.13
1	293	21.45
1	294	21.58
1	295	11.34
1	296	26.17
1	297	10.3
1	298	15.89
1	299	29.79
1	300	22.8
1	301	18.74
1	302	19.63
1	303	21.09
1	304	13.6
1	305	24.72
1	306	16.7
1	307	14.43
1	308	32.02
1	309	19.05
1	310	30.61
1	311	23.36
1	312	23.85
1	313	11.21
1	314	14.79
1	315	16.94
1	316	16.37
1	317	47.73
1	318	32.98
1	319	18.36
1	320	21.91
1	321	20.83
1	322	16.2
1	323	31.97
1	324	18.24
1	325	20.96
1	326	19.25
1	327	18.72
1	328	41.58
1	329	16.62
1	330	34.32
1	331	19.68
1	332	35.55
1	333	15.96
1	334	15.25
1	335	8.42
1	336	17.35
1	337	8.92
1	338	8.63
1	339	13.22
1	340	25.69
1	341	20.25
1	342	31.34
1	343	27.09
1	344	23.88
1	345	15.55
1	346	51.13
1	347	17.06
1	348	9.94
1	349	40.42
1	350	22.18
2	1	22.73
2	2	0
2	3	16.5
2	4	33.11
2	5	17.58
2	6	20.05
2	7	28.63
2	8	20.49
2	9	11.21
2	10	13.5
2	11	27.57
2	12	19.98
2	13	16.34
2	14	52.05
2	15	37.75
2	16	5.37
2	17	12.74
2	18	12.94
2	19	8.93
2	20	17.73
2	21	17.02
2	22	13.56
2	23	2.08
2	24	10.05
2	25	16.83
2	26	48.14
2	27	15.62
2	28	10.87
2	29	8.42
2	30	11.34
2	31	49.97
2	32	16.31
2	33	9.78
2	34	17.86
2	35	14.36
2	36	54.09
2	37	7.81
2	38	39.73
2	39	19.41
2	40	24.12
2	41	4.5
2	42	5.86
2	43	17.28
2	44	23.49
2	45	42.52
2	46	7.31
2	47	32.43
2	48	23.02
2	49	43.96
2	50	21.19
2	51	18.41
2	52	13.62
2	53	8.15
2	54	18.27
2	55	17.14
2	56	49.17
2	57	3.75
2	58	29.28
2	59	14.23
2	60	14.27
2	61	41.25
2	62	24.76
2	63	22.56
2	64	25.56
2	65	14.49
2	66	16.41
2	67	22.02
2	68	15.51
2	69	31.45
2	70	15.42
2	71	10.98
2	72	26.9
2	73	6.29
2	74	18.66
2	75	38.47
2	76	11.32
2	77	10.83
2	78	29.34
2	79	17.07
2	80	12.84
2	81	27.9
2	82	32.45
2	83	11.2
2	84	13.65
2	85	35.66
2	86	10.25
2	87	34.81
2	88	13.99
2	89	29.58
2	90	36.13
2	91	5.4
2	92	27.57
2	93	19.28
2	94	27.03
2	95	22.1
2	96	11.1
2	97	37.39
2	98	14.26
2	99	36.29
2	100	19.19
2	101	13.06
2	102	5.39
2	103	13.21
2	104	28.08
2	105	30.55
2	106	20.81
2	107	42.3
2	108	4.34
2	109	11.46
2	110	50.45
2	111	36.93
2	112	24.12
2	113	26.77
2	114	14.02
2	115	11.2
2	116	17.36
2	117	16.53
2	118	25.48
2	119	23.61
2	120	10.43
2	121	14.91
2	122	27.75
2	123	34.41
2	124	31.89
2	125	21.65
2	126	15.46
2	127	16.86
2	128	14.57
2	129	18.61
2	130	5.74
2	131	16.34
2	132	41.14
2	133	36.7
2	134	12
2	135	5.11
2	136	20.77
2	137	37.5
2	138	36.43
2	139	44
2	140	11.92
2	141	36.13
2	142	11.23
2	143	25.36
2	144	24.58
2	145	12.33
2	146	11.03
2	147	6.26
2	148	28.72
2	149	5.97
2	150	46.85
2	151	9.34
2	152	24.42
2	153	20.67
2	154	5.63
2	155	10.57
2	156	21.1
2	157	15.59
2	158	8.99
2	159	51.76
2	160	18.62
2	161	27.82
2	162	21.61
2	163	18.76
2	164	9.04
2	165	35.71
2	166	32.37
2	167	49.54
2	168	8.53
2	169	30.15
2	170	28.22
2	171	19.44
2	172	15.13
2	173	14.4
2	174	16.46
2	175	13.48
2	176	34.6
2	177	14.66
2	178	23.96
2	179	16.4
2	180	12.86
2	181	12.54
2	182	12.4
2	183	7.71
2	184	22.08
2	185	20.65
2	186	9.69
2	187	4.97
2	188	10.06
2	189	27.52
2	190	23.44
2	191	24.44
2	192	6.3
2	193	13.61
2	194	24.48
2	195	9.41
2	196	26.92
2	197	19.08
2	198	20.96
2	199	17.01
2	200	18.82
2	201	6.01
2	202	17.88
2	203	12.46
2	204	26.77
2	205	19
2	206	26.88
2	207	8.67
2	208	18.2
2	209	11.78
2	210	15.37
2	211	15.58
2	212	3.32
2	213	14.22
2	214	9.92
2	215	14.75
2	216	10.45
2	217	27.69
2	218	24.35
2	219	12.09
2	220	26.14
2	221	33.16
2	222	46.05
2	223	18.39
2	224	8.02
2	225	4.54
2	226	48.32
2	227	8.17
2	228	28.24
2	229	14.85
2	230	16.48
2	231	35.05
2	232	9.02
2	233	11.37
2	234	9.82
2	235	14.25
2	236	26.3
2	237	10.21
2	238	19.07
2	239	32.96
2	240	11.95
2	241	5.58
2	242	18.84
2	243	40.76
2	244	12.83
2	245	37.82
2	246	24.39
2	247	11.74
2	248	24.25
2	249	40.69
2	250	16.33
2	251	17.97
2	252	3.42
2	253	23.44
2	254	16.66
2	255	26.73
2	256	31.91
2	257	13.45
2	258	10.07
2	259	15.87
2	260	17.48
2	261	35.73
2	262	11.23
2	263	57.12
2	264	7.57
2	265	8.11
2	266	40.86
2	267	26.99
2	268	19.01
2	269	24.38
2	270	7.77
2	271	4.04
2	272	34.8
2	273	6.48
2	274	43.2
2	275	10.71
2	276	13.24
2	277	12.54
2	278	17.02
2	279	13.88
2	280	5.44
2	281	23.79
2	282	15.75
2	283	29.51
2	284	28.62
2	285	19.53
2	286	4.42
2	287	9.3
2	288	15.31
2	289	9.29
2	290	23.13
2	291	14.99
2	292	11.12
2	293	30.54
2	294	7.65
2	295	17.26
2	296	9.89
2	297	20.25
2	298	14.01
2	299	13.32
2	300	24.08
2	301	20.22
2	302	7.27
2	303	6.45
2	304	28.67
2	305	5.31
2	306	15.75
2	307	30.45
2	308	20.31
2	309	22.26
2	310	42.54
2	311	5.31
2	312	28.27
2	313	18.68
2	314	23.32
2	315	20.27
2	316	9.6
2	317	28.82
2	318	12.26
2	319	16.46
2	320	5.27
2	321	31.6
2	322	33.84
2	323	14.01
2	324	8.83
2	325	17.34
2	326	6.1
2	327	30.98
2	328	22.8
2	329	10.59
2	330	46.07
2	331	15.5
2	332	16.08
2	333	13.38
2	334	29.3
2	335	24.39
2	336	13.23
2	337	25.57
2	338	18.87
2	339	12.99
2	340	6.58
2	341	9.63
2	342	43.19
2	343	9.51
2	344	35.7
2	345	24.9
2	346	32.02
2	347	13.28
2	348	17.74
2	349	22.81
2	350	27.09
3	1	29.32
3	2	16.5
3	3	0
3	4	44.37
3	5	10.78
3	6	25.15
3	7	40.43
3	8	12.01
3	9	23.06
3	10	28.26
3	11	37.07
3	12	26.91
3	13	14.9
3	14	62.91
3	15	49.32
3	16	15.1
3	17	21.85
3	18	25.9
3	19	10.27
3	20	8.74
3	21	30.16
3	22	14.01
3	23	15.15
3	24	24.36
3	25	29.67
3	26	59.42
3	27	15.88
3	28	11.25
3	29	21.97
3	30	23.64
3	31	60.26
3	32	30.55
3	33	24.03
3	34	18.26
3	35	15.28
3	36	64.66
3	37	14.97
3	38	50.35
3	39	32.12
3	40	29.29
3	41	17.14
3	42	18.96
3	43	31.25
3	44	16.75
3	45	52.2
3	46	18.13
3	47	43.38
3	48	14.62
3	49	52.23
3	50	33.03
3	51	31.57
3	52	13.85
3	53	22.53
3	54	11.8
3	55	31.08
3	56	60.89
3	57	18.58
3	58	19.92
3	59	11.56
3	60	28.43
3	61	53.02
3	62	17.8
3	63	34.2
3	64	19.43
3	65	29.07
3	66	22.78
3	67	34.36
3	68	28.87
3	69	23.05
3	70	23.79
3	71	25.19
3	72	39.32
3	73	19.63
3	74	14.04
3	75	44.24
3	76	21.96
3	77	17.17
3	78	40.35
3	79	30.77
3	80	25.82
3	81	38.58
3	82	41.69
3	83	6.93
3	84	26.19
3	85	47.08
3	86	23.03
3	87	43.5
3	88	25.8
3	89	32.71
3	90	46.42
3	91	16.53
3	92	39.64
3	93	31.43
3	94	39.54
3	95	13.39
3	96	18.67
3	97	49.12
3	98	28.57
3	99	47.18
3	100	29.01
3	101	26.12
3	102	14.83
3	103	26.55
3	104	38.91
3	105	37.03
3	106	32.97
3	107	53.24
3	108	16.43
3	109	24.66
3	110	62.78
3	111	47.87
3	112	37.47
3	113	19.21
3	114	23.97
3	115	12.79
3	116	29.29
3	117	6.45
3	118	35.73
3	119	34.48
3	120	12.81
3	121	21.37
3	122	39.02
3	123	45.51
3	124	38.2
3	125	25.87
3	126	26.13
3	127	30.43
3	128	29.02
3	129	9.72
3	130	19.62
3	131	19.38
3	132	53.36
3	133	46.76
3	134	12.21
3	135	16.62
3	136	27.7
3	137	49.95
3	138	47.08
3	139	54.85
3	140	9.15
3	141	47.88
3	142	9.63
3	143	36.65
3	144	38.39
3	145	26.64
3	146	24.33
3	147	13.59
3	148	39.66
3	149	11.04
3	150	57.75
3	151	9.52
3	152	13.72
3	153	29.43
3	154	14.22
3	155	17.06
3	156	31.13
3	157	27.87
3	158	17.23
3	159	62.52
3	160	32.06
3	161	19.91
3	162	33.39
3	163	10.87
3	164	21.73
3	165	47.63
3	166	44.45
3	167	60.43
3	168	14.64
3	169	27.72
3	170	40.34
3	171	30.47
3	172	28.66
3	173	25.8
3	174	20.4
3	175	28.37
3	176	43.2
3	177	26.93
3	178	33.69
3	179	25.85
3	180	23.06
3	181	25.22
3	182	16.53
3	183	22.87
3	184	28.01
3	185	12.12
3	186	22.89
3	187	18.98
3	188	21.69
3	189	17.2
3	190	25.79
3	191	34.09
3	192	17.41
3	193	21.61
3	194	36.46
3	195	13.99
3	196	17.74
3	197	33.02
3	198	27.39
3	199	5.51
3	200	30.31
3	201	19.48
3	202	31.73
3	203	25.75
3	204	39.54
3	205	30.56
3	206	37.39
3	207	12.33
3	208	29.79
3	209	11.25
3	210	28.74
3	211	29.99
3	212	15.57
3	213	9.79
3	214	8.89
3	215	26.77
3	216	24.6
3	217	38.33
3	218	12.75
3	219	25.09
3	220	37.14
3	221	43.45
3	222	56.98
3	223	25.61
3	224	13.12
3	225	16
3	226	59.01
3	227	17.95
3	228	21.19
3	229	27.41
3	230	19.91
3	231	44.06
3	232	20.72
3	233	23.78
3	234	20.79
3	235	26.75
3	236	18.78
3	237	23.56
3	238	6.95
3	239	27.7
3	240	25.8
3	241	19.06
3	242	14.44
3	243	48.48
3	244	10.79
3	245	43.04
3	246	37.23
3	247	14.17
3	248	12.31
3	249	50.52
3	250	27.4
3	251	30.78
3	252	15.69
3	253	31.52
3	254	30.23
3	255	25.1
3	256	44.34
3	257	25.62
3	258	21.29
3	259	24.64
3	260	30.28
3	261	38.63
3	262	25.56
3	263	68.07
3	264	19.93
3	265	22.32
3	266	50.39
3	267	39.22
3	268	31.14
3	269	30.48
3	270	14.06
3	271	16.07
3	272	44.24
3	273	11.26
3	274	55.18
3	275	13.68
3	276	25.09
3	277	15.09
3	278	10.38
3	279	21.61
3	280	13.26
3	281	36.11
3	282	29.53
3	283	40.58
3	284	40.56
3	285	30.39
3	286	15.71
3	287	11.51
3	288	29.89
3	289	14.18
3	290	14.58
3	291	14.11
3	292	9.39
3	293	42.53
3	294	11.19
3	295	24.87
3	296	8.53
3	297	29.61
3	298	26.6
3	299	7.64
3	300	37.63
3	301	33.51
3	302	20.88
3	303	18.6
3	304	36.51
3	305	14.93
3	306	28.99
3	307	38.99
3	308	9.84
3	309	35.97
3	310	54.42
3	311	13.1
3	312	41.31
3	313	27.02
3	314	35.71
3	315	32.62
3	316	17.45
3	317	20.55
3	318	13.87
3	319	29.56
3	320	14.24
3	321	43.13
3	322	41.41
3	323	8.77
3	324	23.77
3	325	11.5
3	326	19.21
3	327	41.68
3	328	16.61
3	329	23.68
3	330	58.2
3	331	27.14
3	332	14.85
3	333	21.59
3	334	39.71
3	335	29.67
3	336	25.8
3	337	31.36
3	338	26.75
3	339	23.94
3	340	20.64
3	341	24.37
3	342	55.28
3	343	8.87
3	344	47.98
3	345	35.1
3	346	25.48
3	347	26.69
3	348	27.39
3	349	16.03
3	350	21.83
4	1	20.22
4	2	33.11
4	3	44.37
4	4	0
4	5	42.47
4	6	28.39
4	7	6.1
4	8	52
4	9	22.68
4	10	22.36
4	11	8.92
4	12	22.78
4	13	35.78
4	14	19.58
4	15	8.7
4	16	33.73
4	17	23.83
4	18	21.03
4	19	37.39
4	20	48.61
4	21	18.25
4	22	36.5
4	23	34.4
4	24	25.81
4	25	17.77
4	26	16.11
4	27	47.81
4	28	40.55
4	29	28.1
4	30	24.09
4	31	17.46
4	32	18.5
4	33	29.97
4	34	30.3
4	35	46.9
4	36	22.02
4	37	32.96
4	38	9.13
4	39	14.18
4	40	21.12
4	41	31.22
4	42	29.38
4	43	18.51
4	44	55.42
4	45	12
4	46	33.09
4	47	4.53
4	48	53.04
4	49	14.42
4	50	12.15
4	51	16.13
4	52	34.97
4	53	28
4	54	50.3
4	55	18.06
4	56	17.05
4	57	30.83
4	58	61.3
4	59	34.8
4	60	20.14
4	61	9.96
4	62	57.16
4	63	11.11
4	64	57.86
4	65	20.48
4	66	22.96
4	67	11.92
4	68	19.39
4	69	63.77
4	70	21.86
4	71	24.58
4	72	8.66
4	73	27.44
4	74	51.04
4	75	20.92
4	76	23.71
4	77	28.34
4	78	6.55
4	79	17.41
4	80	21.82
4	81	7.27
4	82	6.59
4	83	41.25
4	84	20.62
4	85	4.86
4	86	23.1
4	87	11.11
4	88	19.52
4	89	22.94
4	90	9.13
4	91	31.32
4	92	8.53
4	93	14.35
4	94	9.65
4	95	53.81
4	96	26.08
4	97	5.64
4	98	20.73
4	99	5.11
4	100	16.62
4	101	20.96
4	102	34.98
4	103	22.93
4	104	6.46
4	105	19.11
4	106	12.99
4	107	11.47
4	108	34.66
4	109	23.25
4	110	19.34
4	111	8.2
4	112	11.97
4	113	59.38
4	114	20.58
4	115	34.21
4	116	16.82
4	117	45.13
4	118	9.17
4	119	12.61
4	120	31.97
4	121	26.62
4	122	6.94
4	123	3.18
4	124	14.86
4	125	23.27
4	126	18.69
4	127	17.45
4	128	20.69
4	129	49.52
4	130	29.82
4	131	31.49
4	132	11.3
4	133	7.37
4	134	38.37
4	135	31.31
4	136	18.8
4	137	9.35
4	138	5.19
4	139	11.67
4	140	42.86
4	141	5.18
4	142	41.75
4	143	9.54
4	144	14.93
4	145	22.44
4	146	23.05
4	147	34.39
4	148	8.32
4	149	36.8
4	150	14.8
4	151	37.13
4	152	43.88
4	153	18.87
4	154	33.59
4	155	32.29
4	156	14.65
4	157	17.94
4	158	31.84
4	159	19.47
4	160	17.26
4	161	60.36
4	162	12.13
4	163	50.09
4	164	25.47
4	165	5.41
4	166	4.85
4	167	16.82
4	168	31.44
4	169	32.83
4	170	9.29
4	171	14.59
4	172	19.82
4	173	20.26
4	174	29.32
4	175	24.34
4	176	10.85
4	177	19.19
4	178	12.13
4	179	19.32
4	180	21.82
4	181	22
4	182	29.11
4	183	29.38
4	184	21.53
4	185	50.63
4	186	24.2
4	187	32.46
4	188	25.32
4	189	59.06
4	190	27.59
4	191	11.22
4	192	30.2
4	193	25.25
4	194	9.97
4	195	32.72
4	196	43.75
4	197	16.31
4	198	21.54
4	199	47.04
4	200	15.61
4	201	27.53
4	202	17.57
4	203	22.57
4	204	9.55
4	205	14.87
4	206	8.37
4	207	39.18
4	208	16.03
4	209	35.14
4	210	19.56
4	211	21.15
4	212	33.39
4	213	45.36
4	214	41.23
4	215	18.91
4	216	24.29
4	217	10.71
4	218	53.45
4	219	22.87
4	220	7.94
4	221	9.83
4	222	14.68
4	223	20.58
4	224	32.91
4	225	31.66
4	226	15.92
4	227	27.39
4	228	60.73
4	229	18.83
4	230	27.3
4	231	7.86
4	232	26.87
4	233	23.4
4	234	25.11
4	235	19.17
4	236	58.62
4	237	23.47
4	238	48
4	239	37.19
4	240	21.49
4	241	29.71
4	242	51.66
4	243	16.56
4	244	44.06
4	245	19.23
4	246	10.55
4	247	34.17
4	248	54.81
4	249	11.09
4	250	18.32
4	251	15.78
4	252	33.97
4	253	18.48
4	254	17.35
4	255	30.9
4	256	7.92
4	257	20.39
4	258	24.31
4	259	21.75
4	260	16.92
4	261	24.54
4	262	23
4	263	24.85
4	264	30.7
4	265	25.97
4	266	12.83
4	267	7.23
4	268	14.44
4	269	18.95
4	270	31.86
4	271	31.53
4	272	8.71
4	273	36.38
4	274	11.65
4	275	37.79
4	276	20.41
4	277	30.1
4	278	40.01
4	279	24
4	280	35.38
4	281	10.4
4	282	19.55
4	283	8.3
4	284	5.75
4	285	14.35
4	286	31.27
4	287	39.16
4	288	21.96
4	289	36.13
4	290	54.99
4	291	32.28
4	292	41.33
4	293	7.44
4	294	35.69
4	295	23.2
4	296	39.12
4	297	16.74
4	298	19.66
4	299	43.17
4	300	14.08
4	301	14.64
4	302	27.12
4	303	29.96
4	304	12.05
4	305	35.11
4	306	18.17
4	307	8.81
4	308	47.89
4	309	13.33
4	310	11.8
4	311	35.26
4	312	11.12
4	313	18.87
4	314	11.43
4	315	14.27
4	316	27.9
4	317	60.86
4	318	44.13
4	319	18.12
4	320	33.31
4	321	4.88
4	322	11.64
4	323	45.33
4	324	24.8
4	325	38.03
4	326	28.58
4	327	7.09
4	328	55.26
4	329	22.9
4	330	14.62
4	331	20.98
4	332	47.74
4	333	26.19
4	334	6
4	335	22.83
4	336	21.21
4	337	17.91
4	338	19.92
4	339	21.47
4	340	32.94
4	341	25.36
4	342	12.44
4	343	40.07
4	344	7.45
4	345	10.93
4	346	64.65
4	347	20.48
4	348	18.48
4	349	54.97
4	350	39.86
5	1	26.45
5	2	17.58
5	3	10.78
5	4	42.47
5	5	0
5	6	23.41
5	7	38.9
5	8	15.87
5	9	22.36
5	10	28.48
5	11	35.06
5	12	26.35
5	13	14.84
5	14	60.93
5	15	48.41
5	16	16.07
5	17	19.67
5	18	24.77
5	19	10.14
5	20	12.22
5	21	30.04
5	22	9.52
5	23	16.61
5	24	25.38
5	25	29.09
5	26	57.96
5	27	19.96
5	28	13.53
5	29	21.41
5	30	24.7
5	31	58.24
5	32	30.06
5	33	25.3
5	34	17.17
5	35	17.53
5	36	63.07
5	37	14.01
5	38	49.03
5	39	31.05
5	40	25.81
5	41	16.62
5	42	17.9
5	43	31.01
5	44	18.73
5	45	50.44
5	46	20.21
5	47	41.84
5	48	13.99
5	49	49.62
5	50	31.96
5	51	31.44
5	52	13.28
5	53	21.57
5	54	16.62
5	55	30.66
5	56	59.26
5	57	18.75
5	58	24.19
5	59	15.01
5	60	27.9
5	61	51.39
5	62	21.34
5	63	32.94
5	64	21.87
5	65	28.94
5	66	23.98
5	67	33.01
5	68	27.91
5	69	26.43
5	70	21.67
5	71	25.51
5	72	38.57
5	73	20.55
5	74	17.29
5	75	42.9
5	76	20.2
5	77	18.03
5	78	38.27
5	79	30.64
5	80	25.6
5	81	37.05
5	82	39.99
5	83	11.09
5	84	26.51
5	85	44.36
5	86	22.59
5	87	41.17
5	88	24.93
5	89	30.64
5	90	45.43
5	91	16.44
5	92	39.02
5	93	30.44
5	94	39.2
5	95	16.67
5	96	17.58
5	97	47.41
5	98	28.45
5	99	45.58
5	100	27.66
5	101	25.62
5	102	17.35
5	103	26.89
5	104	37.55
5	105	33.28
5	106	31.52
5	107	52.19
5	108	16.99
5	109	24.83
5	110	61.27
5	111	46.93
5	112	36.82
5	113	23.21
5	114	22.86
5	115	11.06
5	116	28.76
5	117	9.01
5	118	33.94
5	119	33.01
5	120	13.16
5	121	17.53
5	122	37.34
5	123	43.84
5	124	36.79
5	125	25.36
5	126	24.76
5	127	29.69
5	128	29.36
5	129	12.78
5	130	19.11
5	131	18.17
5	132	52.11
5	133	45.19
5	134	10.63
5	135	17.65
5	136	26.08
5	137	48.69
5	138	45.27
5	139	52.61
5	140	14.48
5	141	45.84
5	142	11.99
5	143	35.39
5	144	38.28
5	145	26.64
5	146	25.08
5	147	14.41
5	148	38.45
5	149	14.23
5	150	56.13
5	151	10.7
5	152	11.84
5	153	28.15
5	154	13.21
5	155	15.16
5	156	30.68
5	157	27.39
5	158	17.43
5	159	60.52
5	160	32.28
5	161	23.28
5	162	32.76
5	163	13.42
5	164	22
5	165	46.08
5	166	43.14
5	167	58.5
5	168	15.5
5	169	24.38
5	170	40.01
5	171	30.06
5	172	28.91
5	173	25.26
5	174	19.16
5	175	28.92
5	176	42.42
5	177	25.11
5	178	32.98
5	179	24.58
5	180	22.83
5	181	23.71
5	182	17.76
5	183	24.03
5	184	24.41
5	185	11.34
5	186	23.32
5	187	19.31
5	188	20.84
5	189	21.22
5	190	21.58
5	191	32.17
5	192	16.41
5	193	18.27
5	194	35.53
5	195	11.27
5	196	14.32
5	197	32.46
5	198	26.98
5	199	10.99
5	200	29.46
5	201	19.34
5	202	31.88
5	203	26.79
5	204	38.86
5	205	30.12
5	206	36.5
5	207	12.54
5	208	29.11
5	209	10.43
5	210	27.63
5	211	30.33
5	212	17.56
5	213	14.3
5	214	13.36
5	215	25.85
5	216	23.66
5	217	37.84
5	218	13.29
5	219	25.65
5	220	35.76
5	221	41.98
5	222	55.53
5	223	23.01
5	224	13.48
5	225	16.27
5	226	56.83
5	227	18
5	228	24.11
5	229	27.22
5	230	16.73
5	231	42.72
5	232	21.69
5	233	24.08
5	234	21.49
5	235	25.11
5	236	21.51
5	237	22.95
5	238	12.37
5	239	25.41
5	240	25.14
5	241	18.42
5	242	18.83
5	243	46.42
5	244	12.67
5	245	41.52
5	246	36.61
5	247	12.58
5	248	17.77
5	249	49.72
5	250	27.34
5	251	29.5
5	252	16.21
5	253	29.86
5	254	29.66
5	255	23.11
5	256	43.67
5	257	24.88
5	258	21.27
5	259	21.68
5	260	29.24
5	261	36.16
5	262	25.87
5	263	66.64
5	264	21.38
5	265	22.88
5	266	48.7
5	267	37.46
5	268	29.72
5	269	30.09
5	270	14.42
5	271	15.95
5	272	41.71
5	273	14.38
5	274	53.65
5	275	14.39
5	276	24.43
5	277	17.48
5	278	4.84
5	279	20.25
5	280	16.33
5	281	34.91
5	282	29.66
5	283	40.3
5	284	39.27
5	285	29.28
5	286	16.09
5	287	13.71
5	288	30.36
5	289	13.7
5	290	20.08
5	291	14.41
5	292	10.67
5	293	42.06
5	294	10.86
5	295	21.6
5	296	10.1
5	297	27.01
5	298	25.71
5	299	10.7
5	300	37.34
5	301	32.95
5	302	20.62
5	303	18.53
5	304	34.42
5	305	16.24
5	306	28.92
5	307	37.02
5	308	10.85
5	309	35.33
5	310	53.41
5	311	14.41
5	312	41.07
5	313	26.8
5	314	34.17
5	315	32.4
5	316	16.57
5	317	25.08
5	318	17.09
5	319	29.49
5	320	14.56
5	321	41.97
5	322	39.21
5	323	12.84
5	324	23.73
5	325	12.23
5	326	18.77
5	327	40.38
5	328	20.22
5	329	23.64
5	330	56.03
5	331	27.89
5	332	16.49
5	333	21.3
5	334	37.43
5	335	25.6
5	336	25.71
5	337	29.59
5	338	24.23
5	339	22.43
5	340	22.13
5	341	24.86
5	342	53.97
5	343	13.7
5	344	46.22
5	345	34.18
5	346	28.36
5	347	26.1
5	348	24.24
5	349	19.46
5	350	17.73
6	1	11.61
6	2	20.05
6	3	25.15
6	4	28.39
