350	35
4	157	8.53
4	158	21.73
4	159	20.49
4	160	6.74
4	161	12.5
4	162	11.56
4	163	14.43
4	164	24.76
4	165	29.73
4	166	43.5
4	167	18.59
4	168	10.95
4	169	14.77
4	170	5.56
4	171	11.12
4	172	10.11
4	173	32.52
4	174	15.48
4	175	31.55
4	176	27.35
4	177	20.84
4	178	38.03
4	179	30.47
4	180	30.64
4	181	27.27
4	182	26.74
4	183	20.73
4	184	34.55
4	185	32.53
4	186	27.23
4	187	22.5
4	188	9.63
4	189	26.03
4	190	20.6
4	191	18.32
4	192	27.33
4	193	8.98
4	194	28.69
4	195	4.24
4	196	8.97
4	197	24.67
4	198	6.31
4	199	18.22
4	200	11.36
4	201	32.15
4	202	5.15
4	203	8.58
4	204	19.95
4	205	11.89
4	206	20.37
4	207	9.9
4	208	7.14
4	209	24.69
4	210	19.09
4	211	24.13
4	212	33.41
4	213	7.31
4	214	5.92
4	215	24.21
4	216	14.02
4	217	32.57
4	218	12.43
4	219	8.72
4	220	24.46
4	221	27.12
4	222	18.23
4	223	8.21
4	224	39.64
4	225	19.25
4	226	30.26
4	227	8.85
4	228	8.65
4	229	16.11
4	230	11.84
4	231	8.46
4	232	34.92
4	233	14.63
4	234	7.52
4	235	15.74
4	236	6.77
4	237	18.98
4	238	10.89
4	239	30.87
4	240	26.45
4	241	28.45
4	242	8.53
4	243	44.39
4	244	27.3
4	245	15.53
4	246	17.2
4	247	18.48
4	248	10.86
4	249	31.46
4	250	32.7
4	251	31.16
4	252	47.6
4	253	25.88
4	254	18.84
4	255	7.66
4	256	29.98
4	257	28.9
4	258	9.16
4	259	9.11
4	260	18.81
4	261	11.25
4	262	25.37
4	263	24.37
4	264	21.91
4	265	20.07
4	266	35.09
4	267	23.28
4	268	11.68
4	269	6.67
4	270	19.45
4	271	23.9
4	272	17
4	273	39.01
4	274	7.05
4	275	17.82
4	276	22.53
4	277	41.18
4	278	4.38
4	279	19.37
4	280	20.7
4	281	15.52
4	282	28.04
4	283	43.68
4	284	34.04
4	285	36.96
4	286	21.41
4	287	5.14
4	288	22.77
4	289	17.29
4	290	8.16
4	291	17.63
4	292	18.72
4	293	12.23
4	294	26.4
4	295	19.25
4	296	11.21
4	297	15.46
4	298	11.21
4	299	8.54
4	300	12.1
4	301	12.49
4	302	7.4
4	303	7.14
4	304	8.26
4	305	12.25
4	306	30.73
4	307	8.88
4	308	14.28
4	309	33.44
4	310	31.55
4	311	14.45
4	312	17.18
4	313	13.49
4	314	32.85
4	315	29.72
4	316	24.01
4	317	8.36
4	318	45.68
4	319	7.74
4	320	30.03
4	321	4.81
4	322	27.11
4	323	20.85
4	324	4.64
4	325	29.78
4	326	26.5
4	327	25.08
4	328	8.03
4	329	14.76
4	330	22.62
4	331	23.32
4	332	12.95
4	333	7.59
4	334	8.88
4	335	35.76
4	336	19.3
4	337	24.22
4	338	17.56
4	339	17.71
4	340	8.22
4	341	20.22
4	342	29.67
4	343	9.6
4	344	29.63
4	345	7.74
4	346	36.83
4	347	5.84
4	348	22.69
4	349	26.78
4	350	38.45
5	1	38.1
5	2	11.35
5	3	23.52
5	4	40.15
5	5	0
5	6	39.94
5	7	73.28
5	8	59.46
5	9	65.12
5	10	32.38
5	11	46.44
5	12	36.55
5	13	18.24
5	14	26.48
5	15	31.48
5	16	6.46
5	17	79.1
5	18	76.42
5	19	80.38
5	20	55.49
5	21	47.77
5	22	40.31
5	23	31.27
5	24	36.23
5	25	7.82
5	26	8.7
5	27	59.79
5	28	26.83
5	29	18.86
5	30	13.89
5	31	8.09
5	32	37.19
5	33	15.06
5	34	42.85
5	35	35.35
5	36	71.32
5	37	62.98
5	38	75.64
5	39	69.31
5	40	16.16
5	41	42.16
5	42	62.55
5	43	58.48
5	44	25.93
5	45	56.3
5	46	30.15
5	47	48.95
5	48	49.42
5	49	60.38
5	50	45.31
5	51	8.91
5	52	49.67
5	53	66.23
5	54	44.37
5	55	40.88
5	56	41.03
5	57	36.71
5	58	72.2
5	59	43.55
5	60	31.3
5	61	31.83
5	62	15.65
5	63	49.12
5	64	52.45
5	65	44.85
5	66	61.01
5	67	36.1
5	68	20.11
5	69	43.98
5	70	24.3
5	71	41.18
5	72	39.04
5	73	21.24
5	74	64.88
5	75	29.4
5	76	70.58
5	77	11.37
5	78	32.36
5	79	39.17
5	80	41.23
5	81	33.26
5	82	22.69
5	83	49.56
5	84	26.49
5	85	30.35
5	86	45.06
5	87	26.45
5	88	60.68
5	89	33.37
5	90	30.37
5	91	41.91
5	92	8.13
5	93	25.4
5	94	38.09
5	95	79.84
5	96	35.12
5	97	5.87
5	98	20.64
5	99	64.28
5	100	57.73
5	101	24.15
5	102	36.71
5	103	71.06
5	104	54.89
5	105	41.07
5	106	44.44
5	107	41.35
5	108	39.69
5	109	52.74
5	110	22.69
5	111	52.96
5	112	46.25
5	113	53.43
5	114	16.99
5	115	14.87
5	116	56.21
5	117	59.21
5	118	63.35
5	119	46.03
5	120	62.1
5	121	41.95
5	122	53.36
5	123	37.61
5	124	55.69
5	125	45.05
5	126	57.14
5	127	39.65
5	128	66.28
5	129	25.49
5	130	50.28
5	131	39.45
5	132	27
5	133	35.54
5	134	40.62
5	135	14.2
5	136	59.99
5	137	52.88
5	138	32.61
5	139	69.43
5	140	39.82
5	141	19.33
5	142	45.09
5	143	41.68
5	144	47.67
5	145	42.07
5	146	60.77
5	147	70.9
5	148	32.24
5	149	76.94
5	150	43.7
5	151	23.43
5	152	9.61
5	153	12.42
5	154	25.13
5	155	22.4
5	156	38.09
5	157	33.83
5	158	59.01
5	159	21.61
5	160	41.72
5	161	30.85
5	162	30.32
5	163	38.16
5	164	18.77
5	165	67.34
5	166	9.25
5	167	35.51
5	168	32
5	169	52.64
5	170	36.69
5	171	33.67
5	172	47.11
5	173	68.79
5	174	27.97
5	175	60.93
5	176	13.43
5	177	58.47
5	178	47.02
5	179	68.26
5	180	30.52
5	181	52.65
5	182	63.82
5	183	50.83
5	184	9.86
5	185	70.2
5	186	64.6
5	187	60.94
5	188	37.17
5	189	28.23
5	190	58.26
5	191	23.26
5	192	14.7
5	193	48.17
5	194	64.09
5	195	41.59
5	196	33.1
5	197	59.67
5	198	40.96
5	199	22.72
5	200	49.71
5	201	42.35
5	202	39.38
5	203	33.6
5	204	23.06
5	205	30.3
5	206	27.04
5	207	43.62
5	208	44.93
5	209	18.81
5	210	29.92
5	211	60.5
5	212	15.98
5	213	45.89
5	214	40.2
5	215	18.4
5	216	34.88
5	217	71.27
5	218	47.15
5	219	34.81
5	220	57.71
5	221	65.21
5	222	56.12
5	223	34.03
5	224	76.99
5	225	26.73
5	226	11.73
5	227	37.74
5	228	35.12
5	229	25.22
5	230	46.98
5	231	46.85
5	232	68.1
5	233	27.93
5	234	41.58
5	235	50.89
5	236	43.14
5	237	57.52
5	238	42.04
5	239	10.89
5	240	58.87
5	241	13.6
5	242	40.71
5	243	82.09
5	244	64.43
5	245	27.45
5	246	55.08
5	247	54.88
5	248	30.9
5	249	69.2
5	250	9.37
5	251	55.92
5	252	15.05
5	253	63.56
5	254	56.06
5	255	42.79
5	256	11.99
5	257	16.12
5	258	47.13
5	259	33.93
5	260	24.66
5	261	34.1
5	262	20.41
5	263	57.52
5	264	21.76
5	265	56.19
5	266	10.76
5	267	18.21
5	268	34.87
5	269	37.79
5	270	56.54
5	271	17.03
5	272	29.65
5	273	77.2
5	274	36.69
5	275	27.76
5	276	18.4
5	277	79.53
5	278	40.8
5	279	25.62
5	280	23.07
5	281	33.84
5	282	62.03
5	283	81.82
5	284	7.28
5	285	7.78
5	286	20.97
5	287	40.84
5	288	19.15
5	289	23.64
5	290	45.57
5	291	54.69
5	292	48.26
5	293	47.27
5	294	65
5	295	23.31
5	296	46.17
5	297	27.22
5	298	34.56
5	299	33.75
5	300	51.06
5	301	50.85
5	302	42.72
5	303	34.85
5	304	34.71
5	305	44.69
5	306	14.74
5	307	45.2
5	308	26.84
5	309	10.13
5	310	17.8
5	311	52.53
5	312	24.12
5	313	35.18
5	314	10.37
5	315	68.84
5	316	30.56
5	317	32.56
5	318	12.58
5	319	40.37
5	320	68.46
5	321	38.14
5	322	62.66
5	323	31.17
5	324	39.21
5	325	66.21
5	326	17.36
5	327	17.53
5	328	35.32
5	329	27.49
5	330	18.85
5	331	20.66
5	332	50.54
5	333	47.05
5	334	36.49
5	335	9.32
5	336	21.66
5	337	50.26
5	338	54.63
5	339	24.22
5	340	45.23
5	341	54.7
5	342	33.23
5	343	46.15
5	344	11.49
5	345	46.33
5	346	72.89
5	347	43.14
5	348	20.34
5	349	14.69
5	350	9.68
6	1	23.79
6	2	33.13
6	3	22.59
6	4	6.66
