250	25
2	100	23.57
2	101	21.17
2	102	40.6
2	103	20.05
2	104	20.24
2	105	18.87
2	106	10.69
2	107	32.9
2	108	16.13
2	109	17.06
2	110	37.64
2	111	16.34
2	112	27.26
2	113	21.22
2	114	21.06
2	115	18.84
2	116	39.85
2	117	14.7
2	118	16
2	119	20.22
2	120	6.76
2	121	15.5
2	122	16.49
2	123	31.22
2	124	5.32
2	125	45.62
2	126	9.7
2	127	15.76
2	128	11.62
2	129	16.96
2	130	17.03
2	131	45.84
2	132	27.36
2	133	11.79
2	134	28.88
2	135	16.85
2	136	17.08
2	137	28.56
2	138	30.89
2	139	23.56
2	140	30.55
2	141	18.92
2	142	27.68
2	143	16.53
2	144	22.62
2	145	18.39
2	146	18.57
2	147	22.06
2	148	19.26
2	149	25.11
2	150	16.35
2	151	6.36
2	152	13.88
2	153	26.54
2	154	15.3
2	155	20.9
2	156	16.7
2	157	11.19
2	158	34.19
2	159	29.39
2	160	19.68
2	161	22.87
2	162	20.96
2	163	18.1
2	164	26.77
2	165	18.34
2	166	27.45
2	167	32.26
2	168	27.67
2	169	37.15
2	170	24.81
2	171	18.25
2	172	29.79
2	173	26.32
2	174	11.46
2	175	40.61
2	176	11.86
2	177	30.18
2	178	29.5
2	179	26.36
2	180	18.32
2	181	23.13
2	182	26.41
2	183	7.91
2	184	24.75
2	185	15.94
2	186	20.03
2	187	18.85
2	188	21.13
2	189	38.03
2	190	13.55
2	191	18.64
2	192	20.85
2	193	22.72
2	194	10.52
2	195	21.19
2	196	32.36
2	197	7.17
2	198	20
2	199	13.55
2	200	20.64
2	201	20.97
2	202	35.41
2	203	20.31
2	204	15.62
2	205	20.64
2	206	12.27
2	207	30.04
2	208	43.82
2	209	24.25
2	210	10
2	211	17.12
2	212	19.81
2	213	22.94
2	214	53.02
2	215	25.32
2	216	22.82
2	217	18.44
2	218	36.01
2	219	16.78
2	220	33.37
2	221	13.58
2	222	21.75
2	223	17.48
2	224	13.5
2	225	16.43
2	226	15.51
2	227	43.86
2	228	24.13
2	229	13.37
2	230	23.47
2	231	10.33
2	232	31.65
2	233	25.06
2	234	26.6
2	235	11.81
2	236	18.15
2	237	21.75
2	238	18.43
2	239	24.97
2	240	15.17
2	241	19.91
2	242	41.91
2	243	15.28
2	244	25.24
2	245	23.77
2	246	16.27
2	247	14.51
2	248	19.47
2	249	33.46
2	250	22.35
3	1	40.07
3	2	17.1
3	3	0
3	4	31.37
3	5	17.92
3	6	22.3
3	7	29.82
3	8	16.5
3	9	11.08
3	10	8.36
3	11	17.43
3	12	17.77
3	13	15.87
3	14	13.79
3	15	11.91
3	16	31.16
3	17	14.18
3	18	16.17
3	19	53.02
3	20	17.82
3	21	12.52
3	22	17.09
3	23	40.36
3	24	43.57
3	25	9.1
3	26	15.56
3	27	23.68
3	28	37.45
3	29	15.16
3	30	41
3	31	22.46
3	32	22.63
3	33	19.88
3	34	14.12
3	35	30.76
3	36	27.76
3	37	42.91
3	38	10.43
3	39	33.99
3	40	16.16
3	41	13.89
3	42	16.02
3	43	38.67
3	44	29.82
3	45	19.43
3	46	31.33
3	47	13.26
3	48	24.02
3	49	16.25
3	50	21.02
3	51	33.94
3	52	11.78
3	53	17.45
3	54	27.19
3	55	37.07
3	56	15.78
3	57	10.78
3	58	25.4
3	59	33.11
3	60	13.42
3	61	17.9
3	62	17.68
3	63	14.99
3	64	20.61
3	65	30.09
3	66	20.5
3	67	17.19
3	68	12.11
3	69	15.4
3	70	13.54
3	71	23.17
3	72	36.05
3	73	20.84
3	74	46.4
3	75	24.44
3	76	48.1
3	77	23.35
3	78	30.33
3	79	25.63
3	80	34.48
3	81	24.05
3	82	15.5
3	83	31.9
3	84	32.51
3	85	17.67
3	86	10.42
3	87	21.21
3	88	18.34
3	89	35.72
3	90	43.61
3	91	15.21
3	92	31.92
3	93	16.51
3	94	18.3
3	95	14.69
3	96	12.79
3	97	36.48
3	98	36.91
3	99	28.33
3	100	27.78
3	101	9.61
3	102	29.06
3	103	33.27
3	104	30.16
3	105	12.76
3	106	15.46
3	107	22.18
3	108	10.77
3	109	12.09
3	110	26.28
3	111	11.41
3	112	20.56
3	113	28.18
3	114	29.28
3	115	15.82
3	116	28.85
3	117	11.44
3	118	15.89
3	119	13.53
3	120	17.3
3	121	24.09
3	122	17.91
3	123	40.65
3	124	15.92
3	125	34.79
3	126	13.78
3	127	29
3	128	22.81
3	129	12.59
3	130	14.32
3	131	33.92
3	132	37.64
3	133	13.28
3	134	37.61
3	135	19.11
3	136	25.38
3	137	39.2
3	138	21.59
3	139	12.43
3	140	19.16
3	141	19.57
3	142	39.62
3	143	18.45
3	144	14.35
3	145	17.57
3	146	17.82
3	147	15.78
3	148	11.18
3	149	13.6
3	150	21.26
3	151	16.83
3	152	10.79
3	153	34.79
3	154	16.95
3	155	24.06
3	156	16.15
3	157	12.03
3	158	25.66
3	159	20.03
3	160	18.62
3	161	11.84
3	162	28.78
3	163	19.43
3	164	15.75
3	165	26.15
3	166	35.34
3	167	22.99
3	168	37.06
3	169	46.87
3	170	33.63
3	171	9.87
3	172	17.96
3	173	18.57
3	174	8.35
3	175	50.41
3	176	27.56
3	177	40.11
3	178	19.81
3	179	16.66
3	180	25.8
3	181	27.57
3	182	16.58
3	183	11
3	184	13.26
3	185	13.28
3	186	10.93
3	187	14.53
3	188	10.78
3	189	28.08
3	190	13.88
3	191	16.04
3	192	10.68
3	193	19
3	194	14.65
3	195	30.71
3	196	20.76
3	197	14.58
3	198	27.9
3	199	13.15
3	200	16.34
3	201	26.47
3	202	44.77
3	203	13.56
3	204	8.86
3	205	16.32
3	206	17.72
3	207	36.53
3	208	32.99
3	209	30.7
3	210	22.63
3	211	10.54
3	212	20.02
3	213	24.71
3	214	41.43
3	215	14.29
3	216	29.65
3	217	9.08
3	218	25.62
3	219	11.14
3	220	43.38
3	221	23.17
3	222	28.63
3	223	11.56
3	224	19.07
3	225	23.36
3	226	15.46
3	227	32.62
3	228	30.73
3	229	22.34
3	230	28.24
3	231	21.07
3	232	20.45
3	233	32.93
3	234	19.55
3	235	13.2
3	236	23.73
3	237	12.78
3	238	17.18
3	239	30.25
3	240	8.44
3	241	16.93
3	242	52.24
3	243	14.58
3	244	14.79
3	245	31.67
3	246	23.35
3	247	9.1
3	248	11.48
3	249	22.98
3	250	24.1
4	1	10.26
4	2	23.16
4	3	31.37
4	4	0
4	5	21.48
4	6	26.82
4	7	4.4
4	8	25.85
4	9	28.98
4	10	24.52
4	11	36.91
4	12	29.96
4	13	20.53
4	14	38.58
4	15	26.26
4	16	5.01
4	17	21.29
4	18	35.3
4	19	23.5
4	20	17.89
4	21	33.12
4	22	21.2
4	23	12
4	24	14.38
4	25	26.39
4	26	44.3
4	27	10.93
4	28	9.44
4	29	36.32
4	30	11.47
4	31	46.28
4	32	49.56
4	33	15.48
4	34	28.75
4	35	7.87
4	36	12.96
4	37	15.62
4	38	31.2
4	39	4.75
4	40	31.92
4	41	23.1
4	42	38.08
4	43	65.15
4	44	5.52
4	45	13.39
4	46	60.11
4	47	37.14
4	48	9.45
4	49	42.61
4	50	11.66
4	51	7.81
4	52	26.58
4	53	42.7
4	54	6.53
4	55	9.42
4	56	37.93
4	57	28.33
4	58	7.9
4	59	10.05
4	60	20.26
4	61	21.8
4	62	43.4
4	63	32.85
4	64	11.51
4	65	6.52
4	66	41.12
4	67	17.48
4	68	38.51
4	69	21.75
4	70	30.25
4	71	51.52
4	72	6.57
4	73	19.85
4	74	16.31
4	75	51.46
4	76	18.94
4	77	9.8
4	78	6.62
4	79	8.07
4	80	5.18
4	81	51.27
4	82	24.06
4	83	6.56
4	84	4.42
4	85	17.07
4	86	39.18
4	87	11.79
4	88	35.31
4	89	10.92
4	90	15.05
4	91	37.03
4	92	12.43
4	93	20.66
4	94	15.13
4	95	30.12
4	96	29.59
4	97	12.6
4	98	8.71
4	99	4.89
4	100	8.74
4	101	33.56
4	102	55.07
4	103	14.62
4	104	5.96
4	105	26.52
4	106	21.09
4	107	48.43
4	108	30.23
4	109	27.2
4	110	51.65
4	111	27.08
4	112	45.48
4	113	8.17
4	114	6
4	115	21.75
4	116	57.19
4	117	22.13
4	118	20.48
4	119	28.33
4	120	19.4
4	121	12.66
4	122	15.57
4	123	10.41
4	124	23.85
4	125	60.54
4	126	23.69
4	127	24.82
4	128	28.03
4	129	33.56
4	130	23.69
4	131	62.22
4	132	10.2
4	133	20.33
4	134	9.2
4	135	15.59
4	136	7.15
4	137	12.85
4	138	46.01
4	139	38.74
4	140	48.16
4	141	40.37
4	142	11.71
4	143	16.49
4	144	30.95
4	145	22.02
4	146	19.34
4	147	28.4
4	148	29.19
4	149	39.44
4	150	12.18
4	151	19.63
4	152	23.29
4	153	7.29
4	154	15.12
4	155	12.25
4	156	17.86
4	157	21.86
4	158	52.34
4	159	47.24
4	160	20.63
4	161	37.75
4	162	4.73
4	163	18.46
4	164	42.41
4	165	8.61
4	166	7.79
4	167	48.29
4	168	10.92
4	169	18.14
4	170	5.41
4	171	32.75
4	172	44.69
4	173	43.31
4	174	26.99
4	175	20.51
4	176	21.9
4	177	13.82
4	178	40.11
4	179	44.02
4	180	11.16
4	181	9.16
4	182	43.27
4	183	25.96
4	184	35.18
4	185	21.96
4	186	33.07
4	187	26.12
4	188	31.52
4	189	52.73
4	190	22.82
4	191	22.62
4	192	32.32
4	193	23.09
4	194	17.39
4	195	6.22
4	196	46.98
4	197	21.57
4	198	5.91
4	199	21.99
4	200	24.74
4	201	8.86
4	202	15.23
4	203	30.87
4	204	30.7
4	205	25.72
4	206	20.13
4	207	8.81
4	208	59.88
4	209	7.95
4	210	18.19
4	211	27.37
4	212	18.6
4	213	14.61
4	214	67.62
4	215	41.54
4	216	3.68
4	217	31.44
4	218	54.32
4	219	31.41
4	220	12.98
4	221	31.25
4	222	5.93
4	223	29.97
4	224	14.68
4	225	13.26
4	226	20.6
4	227	59.85
4	228	5.09
4	229	12.37
4	230	7.05
4	231	17.47
4	232	44.85
4	233	2.71
4	234	44.82
4	235	18.94
4	236	8.77
4	237	33.68
4	238	20.08
4	239	7.25
4	240	30.54
4	241	40.08
4	242	21.64
4	243	19.77
4	244	41.09
4	245	3.43
4	246	12.12
4	247	30.4
4	248	31.98
4	249	47.95
4	250	14.78
5	1	30.83
5	2	21.3
5	3	17.92
5	4	21.48
5	5	0
5	6	29.35
5	7	19.98
5	8	5.05
5	9	13.46
5	10	15.21
5	11	16.23
5	12	25.77
5	13	4.07
5	14	23.52
5	15	10.4
5	16	19.45
5	17	14.67
5	18	14.79
5	19	43.89
5	20	5.66
5	21	18.6
5	22	19.22
5	23	27.85
5	24	35.06
5	25	12.32
5	26	27.33
5	27	16.68
5	28	27.64
5	29	16.93
5	30	29.56
5	31	29
5	32	30.04
5	33	10.36
5	34	9.55
5	35	22.31
5	36	25.35
5	37	36.42
5	38	19.91
5	39	24.65
5	40	26.33
5	41	6.7
5	42	18.46
5	43	45.44
5	44	18.49
5	45	11.09
5	46	41.68
5	47	20.05
5	48	15.17
5	49	27.27
5	50	13.51
5	51	26.89
5	52	12.43
5	53	24.55
5	54	17.28
5	55	24.69
5	56	18
5	57	9.71
5	58	15.25
5	59	18.58
5	60	9.82
5	61	5.34
5	62	24.07
5	63	26.04
5	64	15.94
5	65	17.36
5	66	21.34
5	67	6.83
5	68	20.7
5	69	7.42
5	70	10.11
5	71	32.88
5	72	25.9
5	73	5.3
5	74	36.07
5	75	34.42
5	76	39.73
5	77	13.81
5	78	19.2
5	79	15.14
5	80	23.66
5	81	32.14
5	82	4.56
5	83	23.58
5	84	22.48
5	85	8.23
5	86	22.59
5	87	17.06
5	88	31.12
5	89	29.52
5	90	36.24
5	91	28.69
5	92	27.3
5	93	4.67
5	94	11.9
5	95	10.54
5	96	12.32
5	97	30.99
5	98	26.75
5	99	17.91
5	100	14.99
5	101	15.69
5	102	35.34
5	103	29.95
5	104	23.44
5	105	8.22
5	106	17.22
5	107	29.81
5	108	15.05
5	109	10.47
5	110	31.91
5	111	10.79
5	112	30.22
5	113	15.83
5	114	20.99
5	115	5.06
5	116	39.12
5	117	8.67
5	118	6.34
5	119	9.55
5	120	16.47
5	121	19.91
5	122	7.68
5	123	30.45
5	124	20.5
5	125	40.96
5	126	15.86
5	127	32.99
5	128	29.16
5	129	19.29
5	130	6.51
5	131	43.23
5	132	30.49
5	133	10.35
5	134	29.19
5	135	8.33
5	136	18.48
5	137	32.91
5	138	27.72
5	139	21.08
5	140	31.06
5	141	33.81
5	142	32.23
5	143	7.11
5	144	11.04
5	145	5.59
5	146	4.16
5	147	8.2
5	148	10.66
5	149	21
5	150	11.56
5	151	18.66
5	152	9.62
5	153	26.1
5	154	9.95
5	155	10.94
5	156	6.59
5	157	14.91
5	158	35.11
5	159	30.55
5	160	4.8
5	161	20.53
5	162	18.43
5	163	6.51
5	164	24.26
5	165	16.76
5	166	26.85
5	167	30.27
5	168	30.26
5	169	38.53
5	170	24.36
5	171	16.4
5	172	25.96
5	173	26.97
5	174	16.86
5	175	40.96
5	176	28.45
5	177	32.94
5	178	19.97
5	179	27.35
5	180	19.51
5	181	14.29
5	182	25.99
5	183	19.49
5	184	15.37
5	185	7.07
5	186	15.27
5	187	7.6
5	188	12.53
5	189	33.37
5	190	10.16
5	191	5.1
5	192	13.92
5	193	3.31
5	194	12.66
5	195	23.94
5	196	27.81
5	197	17.37
5	198	17.96
5	199	9.01
5	200	5.22
5	201	15.13
5	202	35.41
5	203	12.35
5	204	15.71
5	205	5.81
5	206	18.72
5	207	24.36
5	208	40.8
5	209	17.22
5	210	22.94
5	211	10.28
5	212	5.08
5	213	10.18
5	214	47.4
5	215	24.06
5	216	19
5	217	15.6
5	218	37.21
5	219	16.14
5	220	33.58
5	221	30.84
5	222	17.8
5	223	13.56
5	224	12.61
5	225	20.72
5	226	7.18
5	227	40.5
5	228	19.22
5	229	19.38
5	230	16.1
5	231	22.46
5	232	24.96
5	233	22.43
5	234	29.13
5	235	12.06
5	236	16.43
5	237	15.33
5	238	5.16
5	239	19.04
5	240	16.99
5	241	31.51
5	242	42.19
5	243	7.61
5	244	23.61
5	245	22.12
5	246	19.95
5	247	16.27
5	248	14.58
5	249	28.58
5	250	8.82
6	1	31.81
6	2	11.02
6	3	22.3
6	4	26.82
6	5	29.35
6	6	0
6	7	26.95
6	8	30.37
6	9	24.81
6	10	16.88
6	11	36.01
6	12	13.99
6	13	26.14
6	14	27.82
6	15	24.56
6	16	29.03
6	17	19.02
6	18	34.3
6	19	43.63
6	20	25.43
6	21	24.85
6	22	16.77
6	23	37.11
6	24	33.78
6	25	21.98
6	26	32.89
6	27	21.86
6	28	32.06
6	29	32.78
6	30	36.34
6	31	36.52
6	32	41.06
6	33	23.02
6	34	29.02
6	35	27.19
6	36	16.68
6	37	31.66
6	38	18.98
6	39	28.25
6	40	15.63
6	41	25.53
6	42	34.27
6	43	55.98
6	44	27.48
6	45	21.61
6	46	48.2
6	47	29.4
6	48	22.59
6	49	29.21
6	50	20.52
6	51	26.51
6	52	22.69
6	53	34.44
6	54	24.65
6	55	35.22
6	56	34.52
6	57	27.47
6	58	24.62
6	59	33.93
6	60	19.9
6	61	28.19
6	62	36.05
6	63	17.22
6	64	18.58
6	65	28.72
6	66	37.36
6	67	23.65
6	68	30.18
6	69	24.1
6	70	30.52
6	71	41.31
6	72	30.56
6	73	29.94
6	74	39.37
6	75	39.24
6	76	37.78
6	77	24.04
6	78	28.64
6	79	24.93
6	80	30.06
6	81	41.94
6	82	28.5
6	83	27.92
6	84	28.7
6	85	22.67
6	86	28.8
6	87	19.33
6	88	14.3
6	89	26.16
6	90	32.24
6	91	17.82
6	92	23.34
6	93	27.01
6	94	20.24
6	95	30.21
6	96	26.79
6	97	25.1
6	98	31.89
6	99	25.28
6	100	28.79
6	101	28.13
6	102	46.98
6	103	19.89
6	104	22.53
6	105	27.1
6	106	18.33
6	107	39.28
6	108	23.61
6	109	25.57
6	110	44.47
6	111	24.5
6	112	33.05
6	113	27.25
6	114	24.53
6	115	27.25
6	116	44.54
6	117	22.06
6	118	24.72
6	119	29
6	120	14.95
6	121	18.83
6	122	23.98
6	123	33.77
6	124	10.8
6	125	51.81
6	126	16.34
6	127	9.79
6	128	8.73
6	129	24.76
6	130	25.64
6	131	51.29
6	132	27.85
6	133	19.64
6	134	30.34
6	135	23.99
6	136	21.29
6	137	28.48
6	138	37.7
6	139	30.01
6	140	35.96
6	141	19.25
6	142	28.58
6	143	24.37
6	144	30.73
6	145	27.24
6	146	27
6	147	31.09
6	148	27.37
6	149	32.3
6	150	23.25
6	151	12.14
6	152	22.53
6	153	28.69
6	154	21.93
6	155	27.21
6	156	23.9
6	157	16.97
6	158	40.18
6	159	34.47
6	160	27.97
6	161	29.03
6	162	25.93
6	163	26.68
6	164	33.36
6	165	24.34
6	166	29.47
6	167	38.46
6	168	28.49
6	169	37.27
6	170	27.54
6	171	25.42
6	172	36.22
6	173	32.56
6	174	17.77
6	175	41.6
6	176	12.57
6	177	30.81
6	178	37.41
6	179	32.13
6	180	22.94
6	181	29.25
6	182	33.03
6	183	13.22
6	184	32.54
6	185	23.66
6	186	28.45
6	187	27.5
6	188	29.39
6	189	45.03
6	190	21.59
6	191	27.13
6	192	28.77
6	193	31.35
6	194	17.61
6	195	23.46
6	196	39.01
6	197	14.96
6	198	25.21
6	199	22.56
6	200	29.5
6	201	26.8
6	202	35.95
6	203	28.88
6	204	23.61
6	205	29.55
6	206	15.71
6	207	34.44
6	208	49.56
6	209	30
6	210	13.33
6	211	25.27
6	212	28.02
6	213	30.37
6	214	59.27
6	215	32.29
6	216	26.88
6	217	24.85
6	218	40.69
6	219	24.26
6	220	34.74
6	221	13.43
6	222	26.56
6	223	24.98
6	224	21.13
6	225	18.38
6	226	24.33
6	227	49.99
6	228	28.79
6	229	15.58
6	230	28.66
6	231	10.69
6	232	38.86
6	233	28.7
6	234	31.9
6	235	18.76
6	236	23.06
6	237	29.45
6	238	26.2
6	239	28.96
6	240	22.2
6	241	20.87
6	242	43.11
6	243	23.59
6	244	31.99
6	245	27.61
6	246	19.29
6	247	22.18
6	248	27.78
6	249	40.51
6	250	29.25
7	1	12.45
7	2	22.47
7	3	29.82
7	4	4.4
7	5	19.98
7	6	26.95
7	7	0
7	8	24.34
7	9	27.59
7	10	23.16
7	11	35.31
7	12	29.28
7	13	19.33
7	14	37.04
7	15	25.16
7	16	4.76
7	17	19.56
7	18	33.82
7	19	24.57
7	20	16.76
7	21	31.74
7	22	20.14
7	23	12.14
7	24	15.73
7	25	25.5
7	26	42.69
7	27	9.81
7	28	10.78
7	29	34.85
7	30	12.95
7	31	45.39
7	32	48.22
7	33	14.64
7	34	27.5
7	35	6.44
7	36	12.75
7	37	17.21
7	38	30.44
7	39	6.23
7	40	30.64
7	41	22.05
7	42	36.71
7	43	63.85
7	44	6.84
7	45	13.03
7	46	58.64
7	47	35.72
7	48	9.31
7	49	41.7
7	50	11.66
7	51	9.98
7	52	25.19
7	53	41.24
7	54	5.06
7	55	10.21
7	56	36.44
7	57	27.01
7	58	7.53
7	59	9.92
7	60	19.28
7	61	20.54
7	62	42.08
7	63	31.4
7	64	10.74
7	65	6.89
7	66	39.9
7	67	16.59
7	68	37.14
7	69	20.57
7	70	28.75
7	71	50.07
7	72	7.55
7	73	18.66
7	74	17.46
7	75	50.15
7	76	20.59
7	77	9.07
7	78	7.66
7	79	8.07
7	80	7.16
7	81	49.94
7	82	22.51
7	83	5.59
7	84	3.72
7	85	15.99
7	86	37.6
7	87	10.3
7	88	34.55
7	89	10.96
7	90	17.3
7	91	35.91
7	92	11.82
7	93	19.1
7	94	14.49
7	95	28.98
7	96	28.38
7	97	13.33
7	98	9.52
7	99	6.19
7	100	8.75
7	101	32.23
7	102	53.87
7	103	15.64
7	104	7.29
7	105	25.29
7	106	18.68
7	107	47.25
7	108	29.32
7	109	26.04
7	110	50.31
7	111	26.08
7	112	44.62
7	113	7.88
7	114	6.1
7	115	20.28
7	116	56.08
7	117	20.82
7	118	19.17
7	119	26.86
7	120	19.14
7	121	11.06
7	122	14.11
7	123	11.66
7	124	23.7
7	125	59.38
7	126	23.29
7	127	25.12
7	128	27.6
7	129	32.16
7	130	22.45
7	131	60.91
7	132	12.1
7	133	19.32
7	134	10.72
7	135	14.73
7	136	6.02
7	137	14.23
7	138	44.96
7	139	37.52
7	140	46.67
7	141	39.07
7	142	13.76
7	143	15.26
7	144	29.75
7	145	21
7	146	17.7
7	147	26.81
7	148	27.7
7	149	37.99
7	150	10.34
7	151	19.03
7	152	21.55
7	153	7.79
7	154	13.78
7	155	11.89
7	156	16.38
7	157	20.54
7	158	50.97
7	159	46.28
7	160	19.71
7	161	36.69
7	162	4.83
7	163	16.92
7	164	41.16
7	165	6.72
7	166	8.2
7	167	47.21
7	168	11.66
7	169	19.76
7	170	6.81
7	171	31.6
7	172	43.45
7	173	42.18
7	174	25.58
7	175	21.49
7	176	22.46
7	177	14.82
7	178	38.95
7	179	42.83
7	180	8.33
7	181	7.24
7	182	41.81
7	183	25.08
7	184	33.74
7	185	20.57
7	186	31.34
7	187	24.97
7	188	29.85
7	189	51.48
7	190	22.08
7	191	21.48
7	192	30.99
7	193	21.52
7	194	16.31
7	195	6.78
7	196	45.63
7	197	20.62
7	198	4.3
7	199	20.8
7	200	23.3
7	201	6.41
7	202	17.45
7	203	29.62
7	204	29.46
7	205	24.17
7	206	19.84
7	207	8.02
7	208	58.69
7	209	7.99
7	210	17.38
7	211	25.86
7	212	17.54
7	213	13.21
7	214	66.26
7	215	39.67
7	216	4.88
7	217	30.4
7	218	53.24
7	219	30.6
7	220	14.97
7	221	30.89
7	222	6.48
7	223	29.08
7	224	13.1
7	225	12.53
7	226	19.43
7	227	58.41
7	228	5.91
7	229	12.61
7	230	6.03
7	231	17.16
7	232	43.52
7	233	5.1
7	234	43.56
7	235	17.72
7	236	7.09
7	237	32.58
7	238	18.85
7	239	7.3
7	240	29.23
7	241	39.13
7	242	23.33
7	243	18.23
7	244	39.88
7	245	2.78
7	246	10
7	247	29.37
7	248	30.55
7	249	46.68
7	250	14.03
8	1	35.27
8	2	21.86
8	3	16.5
8	4	25.85
8	5	5.05
